"","Year2","cow","net.x","year","cnum","ccode","cname","cif","cod","net.y","tot","fdi_l","fdi_a","pi_a","pi_a_eq","pi_a_db","pi_l","pi_l_eq","pi_l_db","oi_a","oi_l","rsrv","tb_gs","CIF","COD","NET","TOT","FDIA","FDIL","PIA","PIAe","PIAd","PIL","PILe","PILd","OIA","OIL","RES","TB","ngdp_usd","hp_ngdp","rgdp_lcu","rgdp_growth","crisis","bankcrisis","currcrisis","debtcrisis","globcrisis","domcrisis","HId","LMId","X","Country","Year1","ElectionN","TypeAVol","TypeBVol","TotalVol","EthFrac","EEIndicator","Time","presys","mixsys","Enp1","GDPChangeE1E2","GDPChange1989","mis_weighted_mag","mis_GDPChangeE1E2","mis_GDPChange1989","pr","Time2","lg_weighted_mag","escorruptionmentions","esscandalmentions","esranking03","esranking04","Sample_Tav","Sample_TC","Sample_Bir","Sample_Sik","Sample_NTC","TypeAVolLag","TypeBVolLag","TotalVolLag","yeardiff","CoW.oidnum","EL.id","oidnum","oid","entity","ISO.3LA","ISO.numerical.TLA.missing.preceding.0s","WB.code","polity.id","CoW.Polity.TLA","CoW.Polity.number","IMF.code","EL.code","BM.id","BM.coding","communist","excommunist","country.existence","country.existence.polity","BM.gdppc","BM.pop","BM.d1","BM.q1","BM.q2","BM.d5","BM.q3","BM.q4","BM.d9","BM.90.10","BM.90.50","BM.50.10","polity2","polity.democracy","polity.democracy.m1","gini.sidd3","EL.population","EL.gdp_maddison","EL.bordo_gdppc","EL.tradeopen","EL.rgdppc","EL.openc","EL.openk","EL.cgdp","EL.rgdpch","EL.open_gold","EL.open_interwar","EL.gdppc","EL.gnppc","world.trade.gdp","world.population.k","world.gdp","worldgdp.dolUS.2000.const","worldgdp.ppp.dolIntl.2000.const","DS.90.10","DS.90.50","DS.50.10","AW.90.10","AW.90.50","AW.50.10","boix.prot","boix.cath","boix.musl","boix.relfract","boix.ethdiv","world.trade.gdp.interp","world.trade.gdp.interp.m1","world.gdp.interp","world.gdp.interp.m1","world.population.k.interp","AW.90.10.interp","AW.90.10.interp.m1","AW.90.50.interp","AW.50.10.interp","family.farms.interp","labor.endow","labor.endow.m1","gdppc.use","gdppc.use.m1","gdppc.growth","boix.y.interp","EL.population.interp","prop.dem.boix","prop.dem.polity","EL.gdp_maddison.interp","gdppc.pwt","lab.shr.arjun","cap.shr.houle","svolik.dem","svolik.dem.m1","svolik.demtrans","svolik.autrans","gw.energy2","prop.dem.svolik","nb.dem.prop.polity","nb.dem.prop.sv","nb.demtrans.polity","nb.demtrans.polity.all","nb.demtrans.sv","xr.reg","prev.demtrans.sv","prev.demtrans.polity","dem.age.polity","nb.demtrans.sv.m1","nb.demtrans.polity.m1","prev.dem.death.sv","prev.dem.death.polity","CapChangeE1E2"
"96",2002,305,-1811.6572265625,1999,11,"AUT","Austria",49327.51171875,41977.609375,7349.90234375,91305.125,3009.01000976562,3307.96997070312,29216.599609375,5280.33984375,23936.19921875,26362.099609375,2130.46997070312,24231.599609375,11625.5,19956.400390625,-2172.4599609375,1424.78002929688,22.6534271240234,19.278018951416,3.37540817260742,41.9314460754395,1.5191695690155,1.3818736076355,13.4175853729248,2.42497110366821,10.9925861358643,12.1066694259644,0.97840827703476,11.1282482147217,5.33895587921143,9.16488265991211,-0.997691988945007,0.654323518276215,210929.578125,217748.5625,200218.796875,0.0328545048832893,0,0,0,0,0,0,1,0,108,"Austria",1999,6,1.82,18.83,20.66,0.1068,0,NA,0,1,3.8,1.09443803379685,1.41691555196215,0,0,0,1,NA,1.44926917552948,NA,NA,NA,NA,NA,NA,NA,NA,0,0,7.84999990463257,7.84999990463257,3,3051999,1221999,1489,"AUT1999","Austria","AUT",40,"AUT","AUS1999","AUS",305,122,122,"Austria-Czechoslovakia-Hungary1999","Austria-Czechoslovakia-Hungary",0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,1,1,28.2456367,8010,158665,NA,0.9067109,318.1707,92.0155,92.72413,23849.14,23047.01,NA,NA,25748,25430,37.3567173,5986292.606,35046101.69,30600000,43300000,3.5,1.555555556,2.25,3.5,1.555555556,2.25,6.5,88.8,0.6,0.794486,0.0332,37.3567173,37.31528925,35046101.69,33857360.78,5986292.606,3.5,3.5,1.555555556,2.25,NA,0.295551492,0.296319384,19808.36454,19334.83653,3.220844017,NA,8010,NA,40.64516129,158665,23849.14498,0.522923231,0.4704838,1,1,0,0,NA,0.561290323,0.6,0.7,0,0,0,"PostbretWood",2,2,54,0,0,1,1,-1811.6572265625
"97",2002,310,4208.498046875,1998,79,"HUN","Hungary",5254.36279296875,1753.22485351562,3501.13793945312,7007.587890625,3343,277.759002685547,93.4828033447266,45.4007987976074,48.0820007324219,1924.69995117188,555.940002441406,1368.76000976562,591.440002441406,-13.3369998931885,790.543029785156,-682.142028808594,10.5318584442139,3.51416826248169,7.01769018173218,14.0460262298584,0.556740820407867,6.70071744918823,0.187377169728279,0.0910014733672142,0.0963756814599037,3.85787343978882,1.11432754993439,2.74354600906372,1.18548381328583,-0.0267327148467302,1.58456635475159,-1.36728715896606,47049.23046875,49890.1796875,12348881,0.0474355705082417,0,0,0,0,0,0,1,0,95,"Hungary",1998,4,16,12.25,28.25,0.1522,1,12,0,0,4.45,1.26542828243444,1.15011100291586,0,0,0,0,144,2.64617490768433,3,0,2,3,1,1,0,0,0,7.80000019073486,18.3899993896484,26.1800003051758,4,3101998,9441998,12334,"HUN1998","Hungary","HUN",348,"HUN","HUN1998","HUN",310,944,944,"Austria-Czechoslovakia-Hungary1998","Austria-Czechoslovakia-Hungary",0,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,1,1,24.48355826,10241,66039,NA,1.033102,617.6237,103.3382,109.3334,9864.171,9476.86,NA,NA,4671,4510,37.31528925,5909524.461,33857360.78,29600000,41700000,NA,NA,NA,NA,NA,NA,21.6,53.9,0,0.397202,0.0651,37.31528925,37.48508233,33857360.78,33243750.81,5909524.461,4.64274559,4.925735082,1.769184192,2.618769884,20,0.888469338,0.928136122,6448.491358,6140.795632,4.725719691,NA,10241,NA,40.64516129,66039,9864.170606,0.447883189,0.6351495,1,1,0,0,1.342032936,0.548387097,0.55,0.75,0,0,0,"PostbretWood",1,1,9,0,0,0,0,4208.498046875
"98",2002,316,4132.75537109375,1998,44,"CZE","Czech Republic",4629.173828125,3611.34228515625,1017.83154296875,8240.515625,3700.169921875,125.350997924805,43.8712005615234,-119.220001220703,163.091003417969,1145.73999023438,1096.31005859375,49.4261016845703,1551.71997070312,-216.735992431641,1890.40002441406,-731.364990234375,8.03698253631592,6.26986455917358,1.76711797714233,14.3068466186523,0.217629283666611,6.4240837097168,0.0761673897504807,-0.206984892487526,0.283151924610138,1.98918700218201,1.90336871147156,0.0858115777373314,2.69403290748596,-0.376288175582886,3.28203535079956,-1.26976597309113,61846.6796875,57598.40625,2084203,-0.00761890970170498,0,0,0,0,0,0,1,0,96,"Czech Republic",1998,5,10.35,9.07,19.42,0.3222,1,12,0,0,4.72,1.08825351417426,1.13805229216131,0,0,0,1,144,2.65955996513367,1,2,2,3,1,1,0,0,0,9.90999984741211,6.76000022888184,16.6599998474121,4,3161998,9351998,6911,"CZE1998","Czech Republic","CZE",203,"CZE","CZR1998","CZR",316,935,935,"Austria-Czechoslovakia-Hungary1998","Austria-Czechoslovakia-Hungary",0,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,1,1,28.46919988,10252,89512,NA,1.229143,136.2841,118.5699,132.0283,14213.23,13322,NA,NA,5476,5150,37.31528925,5909524.461,33857360.78,29600000,41700000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.31528925,37.48508233,33857360.78,33243750.81,5909524.461,NA,NA,NA,NA,10,0.656187425,0.64668272,8731.174405,8813.432108,-0.732128655,NA,10252,NA,40.64516129,89512,14213.22627,0.461502552,NA,1,1,0,0,1.61101331,0.548387097,0.636363636,0.772727273,0,0,0,"PostbretWood",1,3,6,0,0,1,2,4132.75537109375
"99",2002,317,1543.48486328125,1998,156,"SVK","Slovak Republic",1923.51098632812,-532.803588867188,2456.314453125,1390.70739746094,562.132019042969,144.878997802734,57.4424018859863,-33.4389991760254,90.8814010620117,841.443969726562,-34.7907981872559,876.234008789062,-190.341995239258,519.934997558594,-544.783020019531,-2334.22998046875,6.95621252059937,-1.92683863639832,8.8830509185791,5.02937412261963,0.523942470550537,2.03290224075317,0.207735523581505,-0.120929270982742,0.328664809465408,3.04300999641418,-0.125817939639091,3.16882514953613,-0.688355505466461,1.8803004026413,-1.97016108036041,-8.44154262542725,29258.36328125,27651.69921875,30721.900390625,0.0426513962447643,1,1,0,0,1,0,1,0,97,"Slovakia",1998,5,60.52,8.38,68.91,0.2539,1,12,0,0,5.07,1.14530903098139,1.11160058733254,0,0,0,1,144,5.01063537597656,1,3,2,2,1,1,0,0,0,55.1199989318848,5.8600001335144,60.9799995422363,4,3171998,9361998,25237,"SVK1998","Slovakia","SVK",703,"SVK","SLO1998","SLO",317,936,936,"Austria-Czechoslovakia-Hungary1998","Austria-Czechoslovakia-Hungary",0,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,1,1,22.11729988,5347,40940,NA,1.385189,91.48383,133.3644,147.2322,11835.6,11041.91,NA,NA,3778,3700,37.31528925,5909524.461,33857360.78,29600000,41700000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.31528925,37.48508233,33857360.78,33243750.81,5909524.461,NA,NA,NA,NA,NA,0.748277889,0.772721981,7656.629886,7375.866592,5.383656061,NA,5347,NA,40.64516129,40940,11835.60305,0.446249872,0.5637029,1,1,0,0,1.425372555,0.548387097,0.666666667,0.8,0,0,0,"PostbretWood",0,1,6,0,0,0,0,1543.48486328125
"100",2002,343,388.934631347656,1998,114,"MKD","Macedonia",399.814636230469,111.94229888916,287.872344970703,511.756927490234,150.481994628906,0.0100990002974868,-0.185601994395256,0,-0.185601994395256,-0.351370006799698,0,-0.351370006799698,58.9047012329102,249.684005737305,53.2131004333496,-575.445007324219,10.9837617874146,3.07529401779175,7.9084677696228,14.0590553283691,0.000277441111393273,4.13406181335449,-0.00509888306260109,0,-0.00509888306260109,-0.0096528846770525,0,-0.0096528846770525,1.61823785305023,6.85935258865356,1.46187746524811,-15.8087024688721,3571.04321289062,3640.05200195312,179879.046875,0.0332293622195721,0,0,0,0,0,0,0,1,98,"Macedonia",1998,4,52.1,8.9,61,0.5023,1,12,0,0,5.02,1.08587039845791,0.91454785478634,0,0,0,1,144,2.99573230743408,NA,NA,NA,NA,0,0,0,0,1,49.0499992370605,17.3199996948242,66.370002746582,4,3431998,9621998,17570,"MKD1998","Macedonia, FYR","MKD",807,"MKD","MAC1998","MAC",343,962,962,"Bulgaria-Greece-Rumania-Yugoslavia1998","Bulgaria-Greece-Rumania-Yugoslavia",0,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,0,0,34.90599954,2008,6175,NA,NA,NA,96.94391,88.0732,4816.186,4773.342,NA,NA,1745,1290,37.31528925,5909524.461,33857360.78,29600000,41700000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.31528925,37.48508233,33857360.78,33243750.81,5909524.461,NA,NA,NA,NA,NA,1.863062023,1.904921385,3075.199203,2991.983968,0.748925257,NA,2008,NA,40.64516129,6175,4816.185382,NA,0.4664084,1,1,0,0,0.932761854,0.548387097,0.5,0.8,0,0,0,"PostbretWood",1,0,0,0,0,0,0,388.934631347656
"101",2002,346,661.299987792969,2000,21,"BIH","Bosnia and Herzegovina",758.576965332031,751.504028320312,7.07293701171875,1510.0810546875,146.07600402832,0,0,0,0,0,0,0,674.994995117188,612.5009765625,76.5090026855469,-2577.52001953125,13.3649120330811,13.2402973175049,0.124614715576172,26.6052093505859,0,2.57362532615662,0,0,0,0,0,0,11.8923311233521,10.7912864685059,1.34796607494354,-45.4117736816406,5337.50048828125,5675.884765625,7531.0126953125,0.0535407364368439,0,0,0,0,0,0,0,1,115,"Bosnia-Herzegovina",2000,3,8.89,9.62,18.52,0.63,1,4,0,1,7.49,1.15979526,5.41060677356965,0,0,0,1,16,3.7376697063446,0,0,0,0,0,0,0,0,1,55.560001373291,9.03999996185303,64.5899963378906,2,3462000,9632000,3173,"BIH2000","Bosnia and Herzegovina","BIH",70,"BIH","BOS2000","BOS",346,963,963,"Bulgaria-Greece-Rumania-Yugoslavia2000","Bulgaria-Greece-Rumania-Yugoslavia",0,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,33.92100107,3977,10704,NA,NA,NA,NA,NA,NA,NA,NA,NA,1112,1230,41.20592014,6061593.206,36703863.03,31800000,45200000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.20592014,37.3567173,36703863.03,35046101.69,6061593.206,NA,NA,NA,NA,NA,2.24975113,2.198183193,2691.475987,2663.286531,12.41536603,NA,3977,NA,42.58064516,10704,NA,NA,NA,0,0,0,0,NA,0.593548387,0.666666667,0.888888889,1,1,0,"PostbretWood",0,0,0,0,0,0,0,661.299987792969
"102",2002,367,671.720031738281,1998,107,"LVA","Latvia",612.700012207031,49.5017967224121,563.1982421875,662.201782226562,356.899993896484,54,33,-7.40000009536743,40.4000015258789,26.6000003814697,30,-3.40000009536743,-75.4000015258789,229.199996948242,37.901798248291,-827.403015136719,9.3591136932373,0.756149709224701,8.60296440124512,10.1152629852295,0.824860692024231,5.45171785354614,0.504081547260284,-0.113036468625069,0.617118000984192,0.40632027387619,0.4582559466362,-0.0519356727600098,-1.15174996852875,3.50107526779175,0.578957438468933,-12.638744354248,6616.95751953125,6546.56005859375,4244.10009765625,0.0461464934051037,0,0,0,0,0,0,0,0,101,"Latvia",1998,4,44.22,18.04,62.26,0.5867,1,9,0,0,6.98,1.34851086930328,0.841425846156702,0,0,0,1,81,2.99573230743408,3,0,2,3,1,1,0,0,0,48.810001373291,9.44999980926514,58.2700004577637,4,3671998,9411998,16635,"LVA1998","Latvia","LVA",428,"LVA","LAT1998","LAT",367,941,941,"Poland1998","Poland",0,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,1,1,38.23822881,2306,15258,NA,1.170752,1.10103,116.1201,124.3598,7042.519,6855.053,NA,NA,2434,2420,37.31528925,5909524.461,33857360.78,29600000,41700000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.31528925,37.48508233,33857360.78,33243750.81,5909524.461,NA,NA,NA,NA,NA,0.865889073,0.881801221,6616.652212,6463.46831,7.023410346,NA,2306,NA,40.64516129,15258,7042.519242,NA,0.6660989,1,1,0,0,1.145085577,0.548387097,0.7,0.9,0,0,0,"PostbretWood",1,2,8,0,0,1,1,671.720031738281
"103",2002,369,-2118.39990234375,1998,173,"UKR","Ukraine",-21,-84.02001953125,63.02001953125,-105.02001953125,743,-4,2,3,-1,-1379,227,-1606,1246,615,-1328.02001953125,-1207,-0.0486025139689445,-0.194456398487091,0.145853877067566,-0.243058919906616,-0.00925762206315994,1.7196033000946,0.00462881103157997,0.00694321654736996,-0.00231440551578999,-3.19156503677368,0.525370061397552,-3.71693515777588,2.88374924659729,1.42335939407349,-3.07357668876648,-2.79348731040955,41883.2421875,43207.640625,201274.265625,-0.0191828329116106,1,1,1,1,1,0,0,1,102,"Ukraine",1998,3,54.39,4.55,58.95,0.4737,1,8,1,0,10.57,1.19106067798973,0.485546566086712,0,0,0,0,64,4.72738790512085,5,2,3,4,1,1,0,0,0,28.9799995422363,8.09000015258789,37.060001373291,4,3691998,9261998,28229,"UKR1998","Ukraine","UKR",804,"UKR","UKR1998","UKR",369,926,926,"Russia1998","Russia",0,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,1,1,30.76102237,50296,127228,NA,0.871345,0.92099,86.04973,78.08395,4531.521,4408.606,NA,NA,830,980,37.31528925,5909524.461,33857360.78,29600000,41700000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.31528925,37.48508233,33857360.78,33243750.81,5909524.461,NA,NA,NA,NA,NA,2.264911901,2.226543471,2529.584858,2559.79473,-2.289639103,NA,50296,NA,40.64516129,127228,4531.520581,0.480607837,NA,1,1,0,0,0.870082328,0.548387097,0.6,0.75,0,0,0,"PostbretWood",0,1,5,0,0,0,0,-2118.39990234375
"104",2002,380,-11200.7255859375,1998,158,"SWE","Sweden",53450.640625,49441.47265625,4009.16796875,102892.109375,19412.900390625,22671.30078125,17615,7426.580078125,10188.400390625,2023.14001464844,-327.691009521484,2350.830078125,5901.330078125,32014.599609375,3253.84008789062,13862.400390625,20.903356552124,19.3354587554932,1.56789779663086,40.2388153076172,8.86624145507812,7.59195375442505,6.88883447647095,2.90437030792236,3.98445677757263,0.791205048561096,-0.128152668476105,0.919357359409332,2.30787897109985,12.5201978683472,1.27250444889069,5.42127656936646,253096.390625,255703.625,2060494,0.0374301262199879,0,0,0,0,0,0,1,0,103,"Sweden",1998,5,0,13.6,13.6,0.06,0,NA,0,0,4.55,1.18219034655889,1.32524322987214,0,0,0,1,NA,2.62466859817505,NA,NA,NA,NA,NA,NA,NA,NA,0,0,14.210000038147,14.210000038147,4,3801998,1441998,25611,"SWE1998","Sweden","SWE",752,"SWE","SWD1998","SWD",380,144,144,"Scandinavian countries1998","Scandinavian countries",0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,1,1,32.80520067,8828,166596,NA,0.811601,206.5193,81.14629,83.72842,22475.31,22066,NA,NA,26844,25580,37.31528925,5909524.461,33857360.78,29600000,41700000,NA,NA,NA,NA,NA,NA,68.4,1.4,0.1,0.558654,0.065,37.31528925,37.48508233,33857360.78,33243750.81,5909524.461,3.561235955,3.72247191,1.644140576,2.165098315,86,0.303597591,0.312067067,18871.31853,18263.68385,1.833915768,NA,8828,NA,40.64516129,166596,22475.31329,NA,0.5613145,1,1,0,0,1.839443907,0.548387097,0.75,0.916666667,0,0,0,"PostbretWood",1,1,84,0,0,0,0,-11200.7255859375
"105",2003,210,-23296.03125,2002,129,"NLD","Netherlands",126658.8046875,124210.296875,2448.5078125,250869.09375,25457.099609375,31757.80078125,64292.80078125,7917.4599609375,56375.30078125,49777.1015625,-148.973999023438,49926,28291.69921875,51424.6015625,-132.005996704102,17499.19921875,24.8761653900146,24.3952693939209,0.48089599609375,49.2714347839355,6.23732614517212,4.99984979629517,12.6272964477539,1.5550125837326,11.0722761154175,9.77637004852295,-0.0292589347809553,9.80561447143555,5.55657339096069,10.0999441146851,-0.0259263683110476,3.43689465522766,437807.25,509157.28125,426334,0.000762603827752173,0,0,0,0,0,0,1,0,129,"Netherlands",2002,5,0,15.18,15.18,0.1054,0,NA,0,0,6.06,1.00412197864376,1.52060701287084,0,0,0,1,NA,5.01063537597656,NA,NA,NA,NA,NA,NA,NA,NA,0,10.7700004577637,19.6299991607666,30.3999996185303,1,2102002,1382002,20192,"NLD2002","Netherlands","NLD",528,"NLD","NTH2002","NTH",210,138,138,"Benelux-Switzerland-Micro-european states2000","Benelux-Switzerland-Micro-european states",0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,1,1,34.88170282,16156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.98481016,6204534.556,39031397.46,32900000,47800000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.98481016,39.81667415,39031397.46,37755941.37,6204534.556,NA,3.5,NA,NA,NA,NA,0.284424407,NA,21633.80282,0.481431157,NA,16156,NA,44.51612903,NA,NA,NA,NA,0,1,0,0,NA,NA,0.833333333,0.083333333,0,0,0,"PostbretWood",1,2,58,0,0,0,1,-23296.03125
"106",2003,225,-27715.203125,1999,32,"CHE","Switzerland",127545.921875,157856.25,-30310.328125,285402.1875,12426,33255.3984375,47041.80078125,17489.69921875,29552.099609375,5915.919921875,5562.14013671875,353.786987304688,80244.1015625,109204,-2685.05004882812,15727.7001953125,45.1719741821289,55.9067535400391,-10.7347793579102,101.078727722168,11.7778129577637,4.40082263946533,16.6604385375977,6.19419431686401,10.4662437438965,2.09519672393799,1.9699010848999,0.125298067927361,28.4194469451904,38.6759567260742,-0.950943887233734,5.57016086578369,268211.5625,282356.3125,407466.90625,0.0130260912701488,0,0,0,0,0,0,1,0,106,"Switzerland",1999,5,1.12,5.7,6.83,0.5314,0,NA,0,1,5.91,1.06408702096466,1.22349881833677,0,0,0,1,NA,2.20827436447144,NA,NA,NA,NA,NA,NA,NA,NA,0,3.5699999332428,5.03000020980835,8.60000038146973,4,2251999,1461999,4855,"CHE1999","Switzerland","CHE",756,"CHE","SWZ1999","SWZ",225,146,146,"Benelux-Switzerland-Micro-european states1999","Benelux-Switzerland-Micro-european states",0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,1,1,37.24199885,7144,155272,NA,0.7912596,46.90736,79.16952,78.02985,27156.24,25737.15,NA,NA,36031,38380,37.3567173,5986292.606,35046101.69,30600000,43300000,NA,NA,NA,NA,NA,NA,43.2,52.8,0.3,0.466786,0.3076,37.3567173,37.31528925,35046101.69,33857360.78,5986292.606,NA,NA,NA,NA,NA,0.269358121,0.266619734,21734.60246,21488.60759,1.848905828,NA,7144,NA,40.64516129,155272,27156.2421,NA,NA,1,1,0,0,NA,0.561290323,0.625,0.6875,0,0,0,"PostbretWood",1,1,152,0,0,0,0,-27715.203125
"107",2003,344,2970.57470703125,2000,77,"HRV","Croatia",2897.56884765625,1543.08862304688,1354.48022460938,4440.6572265625,1109.93994140625,5.14256000518799,22.67799949646,0.158354997634888,22.5195999145508,749.508972167969,-0.170491993427277,749.679016113281,888.239013671875,1038.11999511719,627.028991699219,-947.341979980469,11.0451259613037,5.88203716278076,5.16308879852295,16.9271621704102,0.0196027178317308,4.23093557357788,0.0864453539252281,0.00060362700605765,0.0858415588736534,2.85702300071716,-0.000649891560897231,2.85767126083374,3.3858425617218,3.95716786384583,2.39014649391174,-3.61113476753235,21347.53125,26233.9140625,176689.65625,0.0298738926649094,0,0,0,0,0,0,0,0,114,"Croatia",2000,5,7.33,14.56,21.89,0.369,1,13,0,0,4.66,1.18398156908551,0.962768581285391,0,0,0,0,169,2.63905739784241,NA,NA,NA,NA,0,0,0,0,1,18.8799991607666,20.8400001525879,39.7200012207031,3,3442000,9602000,11962,"HRV2000","Croatia","HRV",191,"HRV","CRO2000","CRO",344,960,960,"Bulgaria-Greece-Rumania-Yugoslavia2000","Bulgaria-Greece-Rumania-Yugoslavia",0,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,1,0,32.12599981,4421,28400,NA,NA,NA,95.63586,97.51991,9547.164,8525.688,NA,NA,4326,4620,41.20592014,6061593.206,36703863.03,31800000,45200000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.20592014,37.3567173,36703863.03,35046101.69,6061593.206,NA,NA,NA,NA,NA,0.942599409,0.94628216,6423.885999,6186.729433,-0.012678,NA,4421,NA,42.58064516,28400,9547.164472,NA,0.7225289,1,1,0,0,NA,0.593548387,0.6,0.8,0,0,0,"PostbretWood",1,1,1,0,0,0,0,2970.57470703125
"108",2003,365,-23980.970703125,1999,144,"RUS","Russian Federation",-2262.48999023438,17022.2109375,-19284.701171875,14759.720703125,3309.42993164062,2207.6201171875,-253.770004272461,-4.76000022888184,-249.009994506836,-1881.94995117188,-286.589996337891,-1595.35998535156,13296.5,-3689.96997070312,1771.85998535156,31730.5,-0.676413774490356,5.08910894393921,-5.76552295684814,4.41269493103027,0.660009443759918,0.989416122436523,-0.0758692994713783,-0.00142309127841145,-0.0744462087750435,-0.562644243240356,-0.0856814533472061,-0.476962774991989,3.97523784637451,-1.10318565368652,0.52973073720932,9.48642730712891,195905.765625,334483.125,6641454.5,0.0620353929698467,0,0,0,0,0,0,0,0,109,"Russia",1999,4,50.01,12.37,62.38,0.2452,1,10,1,0,6.78,1.38233923060323,0.794856331726489,0,0,0,0,100,4.72738790512085,0,0,0,0,1,1,0,0,0,36.9000015258789,6.78999996185303,43.689998626709,4,3651999,9221999,23181,"RUS1999","Russia","RUS",643,"RUS","RUS1999","RUS",365,922,922,"Russia1999","Russia",0,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0,0,39.0843737,145076,690747,NA,0.7007701,9.979689,71.12883,39.08438,8074.695,7189.36,NA,NA,NA,NA,37.3567173,5986292.606,35046101.69,30600000,43300000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.3567173,37.31528925,35046101.69,33857360.78,5986292.606,10.05248251,9.370699298,2.155633164,4.615909091,NA,1.22958439,1.269897488,4761.276848,4511.613658,-4.779009829,NA,145076,NA,40.64516129,690747,8074.695285,0.405687571,0.6851155,1,1,0,0,NA,0.561290323,0.615384615,0.692307692,0,0,0,"PostbretWood",1,0,0,0,1,0,0,-23980.970703125
"109",2003,366,1106.9580078125,1999,56,"EST","Estonia",743.648010253906,440.828094482422,302.819915771484,1184.47607421875,305.183013916016,82.9121017456055,132.259994506836,-12.9387998580933,145.199005126953,153.268997192383,235.356994628906,-82.0882034301758,110.315002441406,285.196014404297,115.341003417969,-305.425994873047,12.1555948257446,7.20573139190674,4.94986343383789,19.3613262176514,1.35527276992798,4.98849058151245,2.16190838813782,-0.21149630844593,2.37340807914734,2.50531935691833,3.84712147712708,-1.34180545806885,1.80319786071777,4.66178512573242,1.88535237312317,-4.99246215820312,5705.4716796875,6117.74267578125,87639.09375,-0.00300338235683739,0,0,0,0,0,0,1,0,110,"Estonia",1999,4,28.45,12.35,40.8,0.5062,1,11,0,0,6.9,1.36446484385325,1.13054049647369,0,0,0,1,121,2.21702718734741,3,1,2,3,1,1,0,0,0,18.6000003814697,25.75,44.3499984741211,4,3661999,9391999,8782,"EST1999","Estonia","EST",233,"EST","EST1999","EST",366,939,939,"Poland1999","Poland",0,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,0,0,38.64278272,1388,14561,NA,1.594745,32.88331,158.9288,179.3741,9834.743,9032.383,NA,NA,3591,3400,37.3567173,5986292.606,35046101.69,30600000,43300000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.3567173,37.31528925,35046101.69,33857360.78,5986292.606,6.284470339,6.140974577,2.009748641,3.12881356,NA,0.558058902,0.549501538,10490.63401,10426.33452,5.863960635,NA,1388,NA,40.64516129,14561,9834.742706,NA,NA,1,1,0,0,NA,0.561290323,0.714285714,0.857142857,0,0,0,"PostbretWood",1,1,0,0,0,1,2,1106.9580078125
